"index","Date","Open","High","Low","Close","Volume"
"29","2019-02-18 00:00:00","21217.3203125","21306.359375","21189.970703125","21281.849609375","61800000"
"30","2019-02-19 00:00:00","21256.580078125","21344.169921875","21217.16015625","21302.650390625","53600000"
"31","2019-02-20 00:00:00","21346.0390625","21494.849609375","21315.390625","21431.490234375","59700000"
"32","2019-02-21 00:00:00","21422.310546875","21553.349609375","21318.740234375","21464.23046875","68400000"
"33","2019-02-22 00:00:00","21376.359375","21451.23046875","21348.669921875","21425.509765625","52400000"
"34","2019-02-25 00:00:00","21567.66015625","21590.029296875","21505.0703125","21528.23046875","51800000"
"35","2019-02-26 00:00:00","21556.01953125","21610.880859375","21405.83984375","21449.390625","56400000"
"36","2019-02-27 00:00:00","21504.609375","21578.810546875","21492.650390625","21556.509765625","67700000"
"37","2019-02-28 00:00:00","21536.55078125","21536.55078125","21364.08984375","21385.16015625","71500000"
"38","2019-03-01 00:00:00","21490.01953125","21641.580078125","21490.01953125","21602.689453125","62600000"
"39","2019-03-04 00:00:00","21812.810546875","21860.390625","21740.919921875","21822.0390625","59100000"
"40","2019-03-05 00:00:00","21712.80078125","21798.380859375","21659.0390625","21726.279296875","59200000"
"41","2019-03-06 00:00:00","21659.029296875","21684.599609375","21550.44921875","21596.810546875","57100000"
"42","2019-03-07 00:00:00","21456.880859375","21472.16015625","21402.119140625","21456.009765625","75200000"
"43","2019-03-08 00:00:00","21339.169921875","21359.3203125","20993.0703125","21025.560546875","99800000"
"44","2019-03-11 00:00:00","21062.75","21145.939453125","20938","21125.08984375","55600000"
"45","2019-03-12 00:00:00","21361.609375","21568.48046875","21348.810546875","21503.689453125","67800000"
"46","2019-03-13 00:00:00","21425.76953125","21474.169921875","21198.990234375","21290.240234375","66200000"
"47","2019-03-14 00:00:00","21474.580078125","21522.75","21287.01953125","21287.01953125","64100000"
"48","2019-03-15 00:00:00","21376.73046875","21521.6796875","21374.849609375","21450.849609375","83200000"
"49","2019-03-18 00:00:00","21576.359375","21612.669921875","21500.3203125","21584.5","55200000"
"50","2019-03-19 00:00:00","21558.4296875","21585.55078125","21425.7890625","21566.849609375","59900000"
"51","2019-03-20 00:00:00","21548.650390625","21614.169921875","21499.16015625","21608.919921875","65300000"
"52","2019-03-22 00:00:00","21713.259765625","21713.259765625","21542.029296875","21627.33984375","78900000"
"53","2019-03-25 00:00:00","21267.41015625","21275.4296875","20911.5703125","20977.109375","77700000"
"54","2019-03-26 00:00:00","21174.33984375","21460.990234375","21174.33984375","21428.390625","101300000"
"55","2019-03-27 00:00:00","21353.609375","21388.58984375","21242.51953125","21378.73046875","76000000"
"56","2019-03-28 00:00:00","21191.3203125","21191.3203125","20974.189453125","21033.759765625","71100000"
"57","2019-03-29 00:00:00","21228.509765625","21267.25","21149.419921875","21205.810546875","61600000"
"58","2019-04-01 00:00:00","21500.890625","21682.939453125","21471.119140625","21509.029296875","77400000"
"59","2019-04-02 00:00:00","21744.640625","21744.640625","21490.560546875","21505.310546875","71000000"
"60","2019-04-03 00:00:00","21563.640625","21722.720703125","21489.94921875","21713.2109375","68500000"
"61","2019-04-04 00:00:00","21724.689453125","21787.599609375","21662.900390625","21724.94921875","57900000"
"62","2019-04-05 00:00:00","21743.140625","21839.1796875","21731.33984375","21807.5","58500000"
"63","2019-04-08 00:00:00","21900.55078125","21900.55078125","21740.529296875","21761.650390625","54600000"
"64","2019-04-09 00:00:00","21750.2890625","21811.880859375","21698.419921875","21802.58984375","54300000"
"65","2019-04-10 00:00:00","21579.6796875","21687.5703125","21571.669921875","21687.5703125","58700000"
"66","2019-04-11 00:00:00","21662.650390625","21721.419921875","21627.869140625","21711.380859375","61200000"
"67","2019-04-12 00:00:00","21782.349609375","21878.779296875","21698.7109375","21870.560546875","61600000"
"68","2019-04-15 00:00:00","22122.970703125","22211.029296875","22102.9296875","22169.109375","66100000"
"69","2019-04-16 00:00:00","22108.150390625","22261.330078125","22095.3203125","22221.66015625","57300000"
"70","2019-04-17 00:00:00","22236.41015625","22345.189453125","22185.869140625","22277.970703125","75400000"
"71","2019-04-18 00:00:00","22274.130859375","22305.630859375","22058.390625","22090.119140625","67300000"
"72","2019-04-19 00:00:00","22238.0703125","22250.369140625","22162.23046875","22200.560546875","0"
"73","2019-04-22 00:00:00","22188.619140625","22280.189453125","22099.380859375","22217.900390625","42900000"
"74","2019-04-23 00:00:00","22241.740234375","22268.369140625","22119.939453125","22259.740234375","52000000"
"75","2019-04-24 00:00:00","22356.830078125","22362.919921875","22125.48046875","22200","67900000"
"76","2019-04-25 00:00:00","22183.3203125","22334.689453125","22155.23046875","22307.580078125","63300000"
"77","2019-04-26 00:00:00","22167.48046875","22270.2890625","22073.099609375","22258.73046875","71900000"
"78","2019-05-07 00:00:00","22184.400390625","22190.490234375","21875.109375","21923.720703125","90700000"
"79","2019-05-08 00:00:00","21628.0390625","21639.119140625","21514.849609375","21602.58984375","85700000"
"80","2019-05-09 00:00:00","21492.91015625","21559.759765625","21315.0703125","21402.130859375","96900000"
"81","2019-05-10 00:00:00","21431.810546875","21584.08984375","21175.330078125","21344.919921875","98500000"
"82","2019-05-13 00:00:00","21180.740234375","21277.66015625","21127.9296875","21191.279296875","74500000"
"83","2019-05-14 00:00:00","20870.76953125","21077.48046875","20751.44921875","21067.23046875","90200000"
"84","2019-05-15 00:00:00","21112.849609375","21191.529296875","20968.080078125","21188.560546875","84100000"
"85","2019-05-16 00:00:00","21153.19921875","21153.19921875","20951.669921875","21062.98046875","82500000"
"86","2019-05-17 00:00:00","21246.859375","21398.849609375","21199.98046875","21250.08984375","75800000"
"87","2019-05-20 00:00:00","21305.970703125","21430.060546875","21282.650390625","21301.73046875","65100000"
"88","2019-05-21 00:00:00","21211.259765625","21318.80078125","21160.4296875","21272.44921875","70100000"
"89","2019-05-22 00:00:00","21373.51953125","21404.5390625","21266.98046875","21283.369140625","64500000"
"90","2019-05-23 00:00:00","21180.240234375","21209.560546875","21072.720703125","21151.140625","63900000"
"91","2019-05-24 00:00:00","20980.7890625","21117.220703125","20922","21117.220703125","67700000"
"92","2019-05-27 00:00:00","21148.4609375","21232.380859375","21113.759765625","21182.580078125","41600000"
"93","2019-05-28 00:00:00","21187.169921875","21297.69921875","21177.26953125","21260.140625","98500000"
"94","2019-05-29 00:00:00","21055.419921875","21071.73046875","20884.609375","21003.369140625","70000000"
"95","2019-05-30 00:00:00","20881.5","20942.529296875","20809.2890625","20942.529296875","58700000"
"96","2019-05-31 00:00:00","20785.2109375","20823.099609375","20581.580078125","20601.189453125","79100000"
"97","2019-06-03 00:00:00","20327.869140625","20438.029296875","20305.740234375","20410.880859375","67400000"
"98","2019-06-04 00:00:00","20435.859375","20464.5703125","20289.640625","20408.5390625","69200000"
"99","2019-06-05 00:00:00","20667.890625","20800.640625","20646.150390625","20776.099609375","72300000"
"100","2019-06-06 00:00:00","20745.83984375","20842.279296875","20745.83984375","20774.0390625","59600000"
"101","2019-06-07 00:00:00","20859.779296875","20907.76953125","20816.580078125","20884.7109375","50700000"
"102","2019-06-10 00:00:00","21095.400390625","21166.119140625","21077.94921875","21134.419921875","58200000"
"103","2019-06-11 00:00:00","21099.5390625","21227.1796875","21066.619140625","21204.279296875","52100000"
"104","2019-06-12 00:00:00","21130.390625","21259.69921875","21118.75","21129.720703125","56500000"
"105","2019-06-13 00:00:00","21040.91015625","21111.23046875","20932.130859375","21032","65700000"
"106","2019-06-14 00:00:00","21049.41015625","21119.73046875","20971.1796875","21116.890625","60400000"
"107","2019-06-17 00:00:00","21094.9609375","21185.25","21044.619140625","21124","49100000"
"108","2019-06-18 00:00:00","21111.76953125","21153.650390625","20924.189453125","20972.7109375","54600000"
"109","2019-06-19 00:00:00","21223.169921875","21358.720703125","21213.4296875","21333.869140625","64100000"
"110","2019-06-20 00:00:00","21417.740234375","21491.390625","21377.26953125","21462.859375","55700000"
"111","2019-06-21 00:00:00","21487.669921875","21497.8203125","21221.69921875","21258.640625","89000000"
"112","2019-06-24 00:00:00","21223.560546875","21317.859375","21185.669921875","21285.990234375","43200000"
"113","2019-06-25 00:00:00","21238.0703125","21313.76953125","21114.470703125","21193.810546875","53900000"
"114","2019-06-26 00:00:00","21067.6796875","21129.640625","21035.83984375","21086.58984375","50300000"
"115","2019-06-27 00:00:00","21156.880859375","21338.169921875","21123.970703125","21338.169921875","61300000"
"116","2019-06-28 00:00:00","21282.220703125","21324.9296875","21199.849609375","21275.919921875","62100000"
"117","2019-07-01 00:00:00","21566.26953125","21758.33984375","21559.169921875","21729.970703125","66900000"
"118","2019-07-02 00:00:00","21699.4296875","21784.220703125","21697.310546875","21754.26953125","54700000"
"119","2019-07-03 00:00:00","21684.0703125","21708.720703125","21566.650390625","21638.16015625","55000000"
"120","2019-07-04 00:00:00","21740.9296875","21755.630859375","21672.5","21702.44921875","37800000"
"121","2019-07-05 00:00:00","21703.609375","21746.380859375","21647.73046875","21746.380859375","44800000"
"122","2019-07-08 00:00:00","21665.7890625","21672.650390625","21499.5703125","21534.349609375","51900000"
"123","2019-07-09 00:00:00","21598.150390625","21687.2890625","21508.220703125","21565.150390625","53900000"
"124","2019-07-10 00:00:00","21499.4609375","21601.859375","21488.220703125","21533.48046875","58900000"
"125","2019-07-11 00:00:00","21547.189453125","21649.9296875","21532.5703125","21643.529296875","49600000"
"126","2019-07-12 00:00:00","21720.140625","21720.140625","21589.830078125","21685.900390625","45400000"
"127","2019-07-16 00:00:00","21644.380859375","21655.51953125","21514.890625","21535.25","49800000"
"128","2019-07-17 00:00:00","21474.630859375","21488.26953125","21380.55078125","21469.1796875","53300000"
"129","2019-07-18 00:00:00","21336.80078125","21347.83984375","20993.439453125","21046.240234375","70200000"
"130","2019-07-19 00:00:00","21146.5","21474.30078125","21121.900390625","21466.990234375","57900000"
"131","2019-07-22 00:00:00","21394.75","21445.029296875","21317.849609375","21416.7890625","46900000"
"132","2019-07-23 00:00:00","21425.439453125","21686.529296875","21411.9296875","21620.880859375","48100000"
"133","2019-07-24 00:00:00","21726.98046875","21744.880859375","21677.7109375","21709.5703125","51100000"
"134","2019-07-25 00:00:00","21715.94921875","21823.0703125","21715.689453125","21756.55078125","46900000"
"135","2019-07-26 00:00:00","21700.19921875","21709.740234375","21590.66015625","21658.150390625","47600000"
"136","2019-07-29 00:00:00","21627.55078125","21652.94921875","21518.69921875","21616.80078125","47000000"
"137","2019-07-30 00:00:00","21681.8203125","21792.98046875","21665.859375","21709.310546875","54500000"
"138","2019-07-31 00:00:00","21526.380859375","21589.109375","21476.0703125","21521.529296875","76500000"
"139","2019-08-01 00:00:00","21361.580078125","21556.689453125","21288.900390625","21540.990234375","75700000"
"140","2019-08-02 00:00:00","21211.060546875","21211.060546875","20960.08984375","21087.16015625","91500000"
"141","2019-08-05 00:00:00","20909.98046875","20941.830078125","20514.189453125","20720.2890625","85800000"
"142","2019-08-06 00:00:00","20325.51953125","20607.830078125","20110.759765625","20585.310546875","89700000"
"143","2019-08-07 00:00:00","20548.0703125","20570.189453125","20406.51953125","20516.560546875","73600000"
"144","2019-08-08 00:00:00","20529.2890625","20682.240234375","20462.98046875","20593.349609375","64800000"
"145","2019-08-09 00:00:00","20758.150390625","20782.060546875","20676.919921875","20684.8203125","63700000"
"146","2019-08-13 00:00:00","20432.6796875","20503.380859375","20369.26953125","20455.439453125","72900000"
"147","2019-08-14 00:00:00","20669.990234375","20697.419921875","20581.169921875","20655.130859375","60900000"
"148","2019-08-15 00:00:00","20324.25","20419.880859375","20184.849609375","20405.650390625","68200000"
"149","2019-08-16 00:00:00","20323.970703125","20465.7109375","20300.349609375","20418.810546875","58400000"
"150","2019-08-19 00:00:00","20590.470703125","20633.900390625","20502.66015625","20563.16015625","50600000"
"151","2019-08-20 00:00:00","20605.349609375","20684.060546875","20582.009765625","20677.220703125","50100000"
"152","2019-08-21 00:00:00","20489.970703125","20626.05078125","20482.619140625","20618.5703125","53000000"
"153","2019-08-22 00:00:00","20706.0703125","20731.189453125","20584.2890625","20628.009765625","54600000"
"154","2019-08-23 00:00:00","20579.98046875","20719.310546875","20579.98046875","20710.91015625","50700000"
"155","2019-08-26 00:00:00","20325.439453125","20329.009765625","20173.759765625","20261.0390625","69900000"
"156","2019-08-27 00:00:00","20467.220703125","20529.939453125","20439.919921875","20456.080078125","60800000"
"157","2019-08-28 00:00:00","20474.310546875","20511.2109375","20433.310546875","20479.419921875","51500000"
"158","2019-08-29 00:00:00","20500.5","20520.6796875","20361.119140625","20460.9296875","55100000"
"159","2019-08-30 00:00:00","20641.490234375","20748.349609375","20633.30078125","20704.369140625","72000000"
"160","2019-09-02 00:00:00","20625.75","20667.560546875","20614.2890625","20620.189453125","42400000"
"161","2019-09-03 00:00:00","20581.580078125","20662.23046875","20578.01953125","20625.16015625","0"
"162","2019-09-04 00:00:00","20578.669921875","20694.349609375","20554.16015625","20649.140625","51500000"
"163","2019-09-05 00:00:00","20800.2890625","21164.609375","20787.9296875","21085.939453125","83000000"
"164","2019-09-06 00:00:00","21201.830078125","21241.2890625","21145.810546875","21199.5703125","71100000"
"165","2019-09-09 00:00:00","21214.560546875","21333.509765625","21182.259765625","21318.419921875","57800000"
"166","2019-09-10 00:00:00","21363.5703125","21438.349609375","21350.349609375","21392.099609375","92400000"
"167","2019-09-11 00:00:00","21466.66015625","21619.2109375","21437.8203125","21597.759765625","110100000"
"168","2019-09-12 00:00:00","21761.08984375","21825.919921875","21743.9609375","21759.609375","96000000"
"169","2019-09-13 00:00:00","21907.830078125","22019.66015625","21820.939453125","21988.2890625","116300000"
"170","2019-09-17 00:00:00","21947.58984375","22041.080078125","21878.630859375","22001.3203125","81500000"
"171","2019-09-18 00:00:00","22014.650390625","22027.859375","21942.029296875","21960.7109375","69400000"
"172","2019-09-19 00:00:00","22064.4609375","22255.560546875","22003.30078125","22044.44921875","78200000"
"173","2019-09-20 00:00:00","22130.740234375","22204.75","22047.900390625","22079.08984375","85000000"
"174","2019-09-24 00:00:00","22095.349609375","22168.740234375","22077.939453125","22098.83984375","68400000"
"175","2019-09-25 00:00:00","21961.8203125","22036.48046875","21906","22020.150390625","61600000"
"176","2019-09-26 00:00:00","22160.51953125","22184.91015625","21986.240234375","22048.240234375","81600000"
"177","2019-09-27 00:00:00","21934.9296875","21955.7890625","21733.689453125","21878.900390625","76400000"
"178","2019-09-30 00:00:00","21793.830078125","21811.98046875","21666.599609375","21755.83984375","69900000"
"179","2019-10-01 00:00:00","21831.439453125","21938.76953125","21811.98046875","21885.240234375","62300000"
"180","2019-10-02 00:00:00","21744.619140625","21795.009765625","21725.23046875","21778.609375","63300000"
"181","2019-10-03 00:00:00","21422.220703125","21437.740234375","21277.359375","21341.740234375","67700000"
"182","2019-10-04 00:00:00","21316.1796875","21410.19921875","21276.009765625","21410.19921875","57700000"
"183","2019-10-07 00:00:00","21445.73046875","21475.279296875","21328.259765625","21375.25","47400000"
"184","2019-10-08 00:00:00","21494.48046875","21629.240234375","21483.1796875","21587.779296875","60800000"
"185","2019-10-09 00:00:00","21359.83984375","21467.76953125","21359.83984375","21456.380859375","55400000"
"186","2019-10-10 00:00:00","21456.26953125","21601.4609375","21308.880859375","21551.98046875","59900000"
"187","2019-10-11 00:00:00","21749.9296875","21820.76953125","21658.26953125","21798.869140625","67400000"
"188","2019-10-15 00:00:00","22063.7109375","22219.630859375","22049.7109375","22207.2109375","74500000"
"189","2019-10-16 00:00:00","22479.5703125","22615.470703125","22434.349609375","22472.919921875","78700000"
"190","2019-10-17 00:00:00","22451.150390625","22522.390625","22424.919921875","22451.859375","57800000"
"191","2019-10-18 00:00:00","22528.560546875","22649.849609375","22466.259765625","22492.6796875","59200000"
"192","2019-10-21 00:00:00","22541.220703125","22581.279296875","22515.73046875","22548.900390625","48400000"
"193","2019-10-23 00:00:00","22619.76953125","22648.810546875","22457.890625","22625.380859375","68000000"
"194","2019-10-24 00:00:00","22725.439453125","22780.990234375","22704.330078125","22750.599609375","61300000"
"195","2019-10-25 00:00:00","22753.240234375","22819.919921875","22715.130859375","22799.810546875","57200000"
"196","2019-10-28 00:00:00","22854.439453125","22896.220703125","22830.5703125","22867.26953125","48100000"
"197","2019-10-29 00:00:00","22950.7890625","23008.4296875","22935.349609375","22974.130859375","72900000"
"198","2019-10-30 00:00:00","22953.169921875","22961.23046875","22827.9296875","22843.119140625","101600000"
"199","2019-10-31 00:00:00","22910.099609375","22988.80078125","22875.5","22927.0390625","78300000"
"200","2019-11-01 00:00:00","22730.490234375","22852.720703125","22705.599609375","22850.76953125","65400000"
"201","2019-11-05 00:00:00","23118.7890625","23328.51953125","23090.939453125","23251.990234375","102100000"
"202","2019-11-06 00:00:00","23343.509765625","23352.560546875","23246.5703125","23303.8203125","77400000"
"203","2019-11-07 00:00:00","23283.140625","23336","23253.3203125","23330.3203125","70900000"
"204","2019-11-08 00:00:00","23550.0390625","23591.08984375","23313.41015625","23391.869140625","94600000"
"205","2019-11-11 00:00:00","23422.130859375","23471.8203125","23323.01953125","23331.83984375","61500000"
"206","2019-11-12 00:00:00","23336.369140625","23545.69921875","23312.25","23520.009765625","63000000"
"207","2019-11-13 00:00:00","23439.25","23452.630859375","23270.9296875","23319.869140625","63400000"
"208","2019-11-14 00:00:00","23325.5","23360.060546875","23062.16015625","23141.55078125","79900000"
"209","2019-11-15 00:00:00","23160.529296875","23340.76953125","23121.58984375","23303.3203125","72200000"
"210","2019-11-18 00:00:00","23304.25","23420.619140625","23271.2890625","23416.759765625","57300000"
"211","2019-11-19 00:00:00","23366.359375","23389.529296875","23244.9296875","23292.650390625","64200000"
"212","2019-11-20 00:00:00","23176.490234375","23303.169921875","23086.119140625","23148.5703125","65700000"
"213","2019-11-21 00:00:00","23071.490234375","23108.080078125","22726.7109375","23038.580078125","69800000"
"214","2019-11-22 00:00:00","23030.330078125","23219.509765625","23030.330078125","23112.880859375","55600000"
"215","2019-11-25 00:00:00","23292.849609375","23347.1796875","23255.390625","23292.810546875","50300000"
"216","2019-11-26 00:00:00","23451.400390625","23608.060546875","23350.099609375","23373.3203125","94300000"
"217","2019-11-27 00:00:00","23452.849609375","23507.8203125","23418.23046875","23437.76953125","52200000"
"218","2019-11-28 00:00:00","23458.880859375","23482.3203125","23367.330078125","23409.140625","44800000"
"219","2019-11-29 00:00:00","23497.439453125","23498.76953125","23273.369140625","23293.91015625","52100000"
"220","2019-12-02 00:00:00","23388.630859375","23562.05078125","23378.400390625","23529.5","47700000"
"221","2019-12-03 00:00:00","23231.140625","23388.1796875","23186.83984375","23379.810546875","58800000"
"222","2019-12-04 00:00:00","23186.740234375","23203.76953125","23044.779296875","23135.23046875","58100000"
"223","2019-12-05 00:00:00","23292.69921875","23363.439453125","23259.8203125","23300.08984375","61400000"
"224","2019-12-06 00:00:00","23347.669921875","23412.48046875","23338.400390625","23354.400390625","54400000"
"225","2019-12-09 00:00:00","23544.310546875","23544.310546875","23360.009765625","23430.69921875","55800000"
"226","2019-12-10 00:00:00","23372.390625","23449.470703125","23336.9296875","23410.189453125","52800000"
"227","2019-12-11 00:00:00","23421.140625","23438.4296875","23333.630859375","23391.859375","61300000"
"228","2019-12-12 00:00:00","23449.279296875","23468.150390625","23360.4296875","23424.810546875","56300000"
"229","2019-12-13 00:00:00","23810.560546875","24050.0390625","23775.73046875","24023.099609375","115500000"
"230","2019-12-16 00:00:00","23955.19921875","24036.30078125","23950.05078125","23952.349609375","53300000"
"231","2019-12-17 00:00:00","24091.119140625","24091.119140625","23996.509765625","24066.119140625","64000000"
"232","2019-12-18 00:00:00","24023.26953125","24046.08984375","23919.359375","23934.4296875","66300000"
"233","2019-12-19 00:00:00","23911.4609375","23945.529296875","23835.2890625","23864.849609375","55600000"
"234","2019-12-20 00:00:00","23893.44921875","23908.76953125","23746.630859375","23816.630859375","70300000"
"235","2019-12-23 00:00:00","23921.2890625","23923.08984375","23810.8203125","23821.109375","45200000"
"236","2019-12-24 00:00:00","23839.1796875","23853.560546875","23796.349609375","23830.580078125","37900000"
"237","2019-12-25 00:00:00","23813.58984375","23824.849609375","23782.869140625","23782.869140625","31600000"
"238","2019-12-26 00:00:00","23787.69921875","23931.509765625","23775.400390625","23924.919921875","40300000"
"239","2019-12-27 00:00:00","23953.75","23967.1796875","23837.720703125","23837.720703125","44800000"
"240","2019-12-30 00:00:00","23770.9296875","23782.490234375","23656.619140625","23656.619140625","41600000"
"241","2020-01-06 00:00:00","23319.759765625","23365.359375","23148.529296875","23204.859375","72800000"
"242","2020-01-07 00:00:00","23320.119140625","23577.439453125","23299.919921875","23575.720703125","64300000"
"243","2020-01-08 00:00:00","23217.490234375","23303.2109375","22951.1796875","23204.759765625","79400000"
"244","2020-01-09 00:00:00","23530.2890625","23767.08984375","23506.150390625","23739.869140625","62200000"
"245","2020-01-10 00:00:00","23813.279296875","23903.2890625","23761.080078125","23850.5703125","55900000"
"246","2020-01-14 00:00:00","23969.0390625","24059.859375","23951.66015625","24025.169921875","64200000"
"247","2020-01-15 00:00:00","23923.48046875","23997.390625","23875.8203125","23916.580078125","57200000"
"248","2020-01-16 00:00:00","23960.19921875","23975.380859375","23905.380859375","23933.130859375","55400000"
"249","2020-01-17 00:00:00","24103.44921875","24115.94921875","24013.75","24041.259765625","59400000"
"250","2020-01-20 00:00:00","24080.6796875","24108.109375","24061.669921875","24083.509765625","38300000"
"251","2020-01-21 00:00:00","24072.810546875","24081.75","23843.48046875","23864.560546875","44600000"
"252","2020-01-22 00:00:00","23835.490234375","24040.869140625","23831.099609375","24031.349609375","49000000"
"253","2020-01-23 00:00:00","23843.509765625","23910.009765625","23779.23046875","23795.439453125","55500000"
"254","2020-01-24 00:00:00","23850.119140625","23869.380859375","23755.3203125","23827.1796875","48700000"
"255","2020-01-27 00:00:00","23427.900390625","23463.890625","23317.3203125","23343.509765625","62400000"
"256","2020-01-28 00:00:00","23126.9296875","23243.359375","23115.150390625","23215.7109375","64400000"
"257","2020-01-29 00:00:00","23309.3203125","23392.609375","23214.279296875","23379.400390625","54900000"
"258","2020-01-30 00:00:00","23284.580078125","23318.5703125","22892.94921875","22977.75","69600000"
"259","2020-01-31 00:00:00","23148.919921875","23421.58984375","23139.98046875","23205.1796875","75400000"
"260","2020-02-03 00:00:00","22874.26953125","23023.73046875","22775.919921875","22971.939453125","72500000"
"261","2020-02-04 00:00:00","22881.130859375","23118.130859375","22854.44921875","23084.58984375","67900000"
"262","2020-02-05 00:00:00","23351.470703125","23414.689453125","23241.640625","23319.560546875","70300000"
"263","2020-02-06 00:00:00","23641.099609375","23995.369140625","23625.130859375","23873.58984375","95100000"
"264","2020-02-07 00:00:00","23899.009765625","23943.44921875","23759.419921875","23827.98046875","65400000"
"265","2020-02-10 00:00:00","23631.7890625","23788.25","23621.720703125","23685.98046875","56500000"
"266","2020-02-12 00:00:00","23741.2109375","23869.73046875","23693.720703125","23861.2109375","74600000"
"267","2020-02-13 00:00:00","23849.759765625","23908.849609375","23784.310546875","23827.73046875","64500000"
"268","2020-02-14 00:00:00","23714.51953125","23738.419921875","23603.48046875","23687.58984375","69100000"
"269","2020-02-17 00:00:00","23489.779296875","23561.98046875","23335.990234375","23523.240234375","54000000"
"270","2020-02-18 00:00:00","23398.5703125","23402.009765625","23133.599609375","23193.80078125","59500000"
"271","2020-02-19 00:00:00","23329.330078125","23468.560546875","23234.9609375","23400.69921875","61600000"
"272","2020-02-20 00:00:00","23666.580078125","23806.560546875","23426.419921875","23479.150390625","63300000"
"273","2020-02-21 00:00:00","23427.76953125","23588.55078125","23378.330078125","23386.740234375","62100000"
"274","2020-02-25 00:00:00","22949.369140625","22950.23046875","22335.2109375","22605.41015625","105800000"
"275","2020-02-26 00:00:00","22374.140625","22456.55078125","22127.419921875","22426.189453125","99300000"
"276","2020-02-27 00:00:00","22255.830078125","22272.259765625","21844.2890625","21948.23046875","106200000"
"277","2020-02-28 00:00:00","21518.009765625","21528.130859375","20916.400390625","21142.9609375","148500000"
"278","2020-03-02 00:00:00","20849.7890625","21593.109375","20834.2890625","21344.080078125","123700000"
"279","2020-03-03 00:00:00","21651.990234375","21719.779296875","21082.73046875","21082.73046875","105300000"
"280","2020-03-04 00:00:00","20897.19921875","21245.9296875","20862.05078125","21100.060546875","94600000"
"281","2020-03-05 00:00:00","21399.869140625","21399.869140625","21220.759765625","21329.119140625","85700000"
"282","2020-03-06 00:00:00","21009.80078125","21061.19921875","20613.91015625","20749.75","111700000"
"283","2020-03-09 00:00:00","20343.310546875","20347.189453125","19472.259765625","19698.759765625","170300000"
"284","2020-03-10 00:00:00","19474.890625","19970.349609375","18891.76953125","19867.119140625","164700000"
"285","2020-03-11 00:00:00","19758.259765625","19974.830078125","19392.25","19416.060546875","129200000"
"286","2020-03-12 00:00:00","19064.509765625","19142.1796875","18339.26953125","18559.630859375","164600000"
"287","2020-03-13 00:00:00","18183.470703125","18184.4609375","16690.599609375","17431.05078125","233400000"
